28667270.000000, 0.631806,45373533,na,na,na,na,na,na,na,na,na,na,na,na,na,28667270,na,19562009,na,na,na,93423,86500,na,67705,353417,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8796116,na,na,na,na,na,na,na,na,6
27971305.000000, 0.642657,43524491,na,na,na,na,na,4141695,na,16627090,na,na,na,na,0,27971305,na,19273519,na,211780,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27697288.000000, 0.636468,43517164,na,na,na,na,na,na,na,na,na,na,na,na,na,27697288,81293949,18753450,128128,248207,na,na,na,na,62801,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,367363,6
27155944.000000, 0.608224,44647963,na,na,na,na,na,na,na,na,na,na,na,na,na,27155944,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6747464,na,na,1,3246206,2877512,614612,123013,na,na,na,na,na,na,na,na,na,na,na,6
28518784.000000, 0.623127,45767236,na,na,na,na,na,na,na,na,na,na,na,na,na,28518784,na,19638654,130131,237223,128249,na,na,na,na,na,11407,11,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28653536.000000, 0.646059,44351254,na,na,na,na,na,na,na,na,na,na,11599600,2,na,28653536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3431113,na,na,na,na,na,na,na,na,na,na,na,na,28653338,na,6
26971858.000000, 0.649445,41530655,na,na,na,na,na,na,na,na,124813,3189,na,na,na,26971858,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3468786,na,na,na,na,na,na,na,na,na,na,na,na,0,19612005,5508359,na,na,6
28347222.000000, 0.630692,44946220,na,na,na,na,na,4027931,na,17881153,na,na,na,na,0,28347222,na,19379186,na,166709,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27287329.000000, 0.593325,45990492,na,na,na,na,na,na,na,na,na,na,10846692,2,na,27287329,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3267915,na,na,na,na,na,na,na,na,na,na,na,na,27287131,na,6
27391292.000000, 0.640363,42774649,na,na,na,na,22425139,na,1748200,na,na,na,na,na,na,27391292,na,na,na,na,na,na,na,na,na,na,na,na,2001620,6277455,100,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28600875.000000, 0.648967,44071379,8781536,28502,na,na,na,na,na,na,na,na,na,na,na,28600875,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18017919,38433,8781523,135994,na,na,na,na,na,na,na,6
27902696.000000, 0.639640,43622496,na,28737,27235,1116,na,na,na,na,na,na,na,na,na,27902696,na,na,na,na,na,na,na,1353555,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250459,99,na,na,na,na,na,6
28759372.000000, 0.616063,46682543,na,na,na,na,na,na,na,na,na,na,na,na,na,28759372,na,19768403,na,na,na,91313,85370,na,71162,342587,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8825388,na,na,na,na,na,na,na,na,6
27340810.000000, 0.643359,42496959,na,na,na,na,22419228,na,1777207,na,na,na,na,na,na,27340810,na,na,na,na,na,na,na,na,na,na,na,na,1880128,6803415,105,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27022583.000000, 0.639650,42245909,na,31626,28469,2694,na,na,na,na,na,na,na,na,na,27022583,na,na,na,na,na,na,na,1807,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,244821,124,na,na,na,na,na,6
27580186.000000, 0.606233,45494367,na,na,na,na,na,na,na,na,127137,1784,na,na,na,27580186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3547638,na,na,na,na,na,na,na,na,na,na,na,na,0,19966777,5605095,na,na,6
28667261.000000, 0.631454,45398829,na,na,na,na,na,na,na,na,na,na,na,na,na,28667261,na,19566595,na,na,na,95253,85070,na,67822,353447,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8796100,na,na,na,na,na,na,na,na,6
27970856.000000, 0.643193,43487529,na,na,na,na,na,4105681,na,16660879,na,na,na,na,0,27970856,na,19273793,na,211271,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27695824.000000, 0.636784,43493295,na,na,na,na,na,na,na,na,na,na,na,na,na,27695824,81271406,18756677,127993,248685,na,na,na,na,62899,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,364724,6
27157821.000000, 0.606788,44756672,na,na,na,na,na,na,na,na,na,na,na,na,na,27157821,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6747993,na,na,0,3246202,2877509,614618,123012,na,na,na,na,na,na,na,na,na,na,na,6
28518171.000000, 0.623964,45704840,na,na,na,na,na,na,na,na,na,na,na,na,na,28518171,na,19667257,129964,236956,128177,na,na,na,na,na,11409,12,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28655876.000000, 0.646309,44337744,na,na,na,na,na,na,na,na,na,na,11582478,2,na,28655876,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3431120,na,na,na,na,na,na,na,na,na,na,na,na,28655678,na,6
26965122.000000, 0.650966,41423233,na,na,na,na,na,na,na,na,117856,2034,na,na,na,26965122,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3468745,na,na,na,na,na,na,na,na,na,na,na,na,0,19589522,5504031,na,na,6
28344806.000000, 0.631298,44899280,na,na,na,na,na,4035811,na,17818368,na,na,na,na,0,28344806,na,19384421,na,166632,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27289983.000000, 0.593519,45979944,na,na,na,na,na,na,na,na,na,na,10858115,2,na,27289983,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3267917,na,na,na,na,na,na,na,na,na,na,na,na,27289785,na,6
27393206.000000, 0.639689,42822679,na,na,na,na,22479324,na,1742300,na,na,na,na,na,na,27393206,na,na,na,na,na,na,na,na,na,na,na,na,1996283,6304799,150,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28602404.000000, 0.649477,44039138,8782055,28676,na,na,na,na,na,na,na,na,na,na,na,28602404,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18042465,28087,8782031,135894,na,na,na,na,na,na,na,6
27903202.000000, 0.638109,43727976,na,29746,27343,1886,na,na,na,na,na,na,na,na,na,27903202,na,na,na,na,na,na,na,1410,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250461,100,na,na,na,na,na,6
